id,name,phone,address,postal_code,lat,lng,category,hours,description,image,link,review_count,rating,category_kakao,description_kakao,last_order,kakao_place_id,kakao_place_url,menu_price_min,menu_price_median,menu_count,has_parking,has_group_seating,has_private_room,has_baby_chair,has_kids_menu,allows_pets,has_disabled_access,hours_source
34027121,Woohana Jonggak Station Branch,+82 2-2158-7561,"Seoul Room 203, 33 Jong-ro 2nd Floor",,37.57112,126.98139,"Barbecue, Asian, Korean",Sun 11:00~22:00 / Mon 11:00~22:00 / Tue 11:00~22:00 / Wed 11:00~22:00 / Thu 11:00~22:00 / Fri 11:00~22:00 / Sat 11:00~22:00,"Woohana Jonggak Station branch is a premium dining that modernly reinterprets the deep flavor of Hanwoo and the refinement of elegant Korean cuisine. Its Hanwoo- and seafood-centered course meals, completed by the chef's hands, suit business meetings, company dinners, anniversaries, and matchmaking meetings. Offering a comfortable meal in a neat, private space at the center of Jonggak Station, it is a signature Korean-cuisine course restaurant steadily loved by office workers and gourmets throughout the Jongno area.",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/31/d2/ef/0f/caption.jpg?w=900&h=-1&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d34027121-Reviews-Woohana_Jonggak_Station_Branch-Seoul.html,7,5.0,,Enjoy a Hanwoo omakase in a private room.,,1805069049,https://place.map.kakao.com/1805069049,39000,104000,4,true,,,,,,true,tripadvisor
13128021,Ashley Cheongnyangni Lotte Dept. Store,+82 2-6285-1100,"Seoul 205, Wangsan-ro, Dongdaemun-gu B2f",02490,37.57979,127.04576,Fusion,월 10:30~21:00 / 화 10:30~21:00 / 수 10:30~21:00 / 목 10:30~21:00 / 금 10:30~21:00 / 토 10:30~21:00 / 일 10:30~21:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5c/c1/f3/yummy-food.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d13128021-Reviews-Ashley_Cheongnyangni_Lotte_Dept_Store-Seoul.html,6,4.3,Family restaurant,A buffet filled with refreshing kiwi desserts.,,27347215,https://place.map.kakao.com/27347215,7900,17900,6,true,,,,,,,kakao
12547150,Falo Pizza,+82 2-324-8588,"Seoul 9-20, Yanghwa-ro 6-gil, Mapo-gu 1F, Cameo Bldg.",04044,37.54982,126.91565,"Italian, Pizza, Korean",월 11:30~21:30 / 화 11:30~21:30 / 수 11:30~21:30 / 목 11:30~21:30 / 금 11:30~21:30 / 토 11:30~21:30 / 일 11:30~21:30,"At Falopizza, you can taste authentic Napoli pizza. High-quality pasta, risotto and salad are also avilable. Have a delicious and fun time with beer and wine in Falopizza.",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/98/d7/f5/caption.jpg?w=200&h=200&s=1&cx=4371&cy=2305&chk=v1_61d445397c32bc84ce48,https://www.tripadvisor.com/Restaurant_Review-g294197-d12547150-Reviews-Falo_Pizza-Seoul.html,13,4.8,Pizza,Authentic wood-fired pizza infused with oak wood smoke.,,26820977,https://place.map.kakao.com/26820977,15000,20800,31,true,true,,,,,,kakao
16766231,Cry Cheese Burger - Samseong Station,+82 2-566-6244,"Seoul 616, Teheran-ro, Gangnam-gu",06174,,,"American, Fast Food, Asian, Korean",월 10:30~20:30 / 화 10:30~20:30 / 수 10:30~20:30 / 목 10:30~20:30 / 금 11:00~19:20 / 토 11:00~20:30 / 일 11:00~20:30,"Cry Cheese Burger has been dedicated to perfecting one thing for the past 11 years. Inspired by the burgers we loved during our time in the U.S, we've been working tirelessly to bring that same delicious taste to Korea. We use only 100% pure beef patties made in our own factory. Our Cry Sauce, crafted from 11 years of experience, 100% American cheese, glazed buns, and the freshest vegetables delivered every morning ensure our burgers are top-notch. Don’t miss out on our signature American-style Animal Style Burger. With three patties and three slices of cheese, it’s unforgettable. Our Animal Style Cheese Fries are a must-try too. And for our true fans, the secret 4x4 Burger is available exclusively in-store. Just visit Cry Cheese Burger. You can savor the same great taste you remember from the West Coast of America, right here in Korea. We're committed to making every visit special, grilling delicious burgers with love and care for each customer. Come on over to Cry Cheese Burger!",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/a6/ef/80/come-on-over-to-cry-cheese.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d16766231-Reviews-Cry_Cheese_Burger_Samseong_Station-Seoul.html,5,4.8,Burger,Authentic handmade cheeseburgers bursting with American flavor.,,586363951,https://place.map.kakao.com/586363951,2500,10500,20,true,,,,,,,kakao
4032335,Tteurak,+82 2-543-2987,Seoul 13-3 Yeongdong-daero 142-gil,06075,37.524426,127.05556,"Steakhouse, Asian, Korean",월 11:30~23:00 / 화 11:30~23:00 / 수 11:30~23:00 / 목 11:30~23:00 / 금 11:30~23:00 / 토 11:30~23:00 / 일 11:30~23:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/98/d7/f5/caption.jpg?w=200&h=200&s=1&cx=4371&cy=2305&chk=v1_61d445397c32bc84ce48,https://www.tripadvisor.com/Restaurant_Review-g294197-d4032335-Reviews-Tteurak-Seoul.html,8,4.8,"Meat, Korean BBQ",Savor top-grade Hanwoo tenderloin in a private space.,,7857098,https://place.map.kakao.com/7857098,5000,52000,22,true,,,,,,,kakao
5035634,Original Hosu Samgyetang,+82 2-848-2440,"Seoul 342-325, Singil-dong, Yeongdeungpo-gu",,37.50271,126.90445,"Asian, Korean",월 11:00~21:30 / 화 11:00~21:30 / 수 11:00~21:30 / 목 11:00~21:30 / 금 11:00~21:30 / 토 11:00~21:30 / 일 11:00~21:30,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/50/ac/4a/photo1jpg.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d5035634-Reviews-Original_Hosu_Samgyetang-Seoul.html,40,4.4,Samgyetang (ginseng chicken soup),A rich and nourishing flavor in a savory perilla seed broth.,일 21:00 / 월 21:00 / 화 21:00 / 수 21:00 / 목 21:00 / 금 21:00 / 토 21:00,8510748,https://place.map.kakao.com/8510748,4000,7000,5,true,true,true,,,,,kakao
7149727,Solnamugil Doenjang Yesul,+82 2-745-4516,"Seoul 9-2, Daehak-ro 11-gil, Jongno-gu",03079,37.582222,127.00077,"Asian, Korean",월 10:30~21:00 / 화 10:30~21:00 / 수 10:30~21:00 / 목 10:30~21:00 / 금 10:30~21:00 / 토 10:30~21:00 / 일 10:30~21:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/be/7a/0d/front.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d7149727-Reviews-Solnamugil_Doenjang_Yesul-Seoul.html,14,4.1,Korean,A healthy home-cooked meal experience filled with the essence of doenjang (fermented soybean paste).,,13092178,https://place.map.kakao.com/13092178,14000,19500,12,true,true,,,,,,kakao
11983467,Tongue & Groove Joint,+82 2-790-7036,"Seoul 7 Bogwang-ro 60-gil, Yongsan-gu",04406,37.53396,126.9945,"Barbecue, Asian, Korean",월 11:30~22:40 / 화 11:30~22:40 / 수 11:30~22:40 / 목 11:30~22:40 / 금 11:30~22:40 / 토 11:30~22:40 / 일 11:30~22:40,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/98/d7/f5/caption.jpg?w=200&h=200&s=1&cx=4371&cy=2305&chk=v1_61d445397c32bc84ce48,https://www.tripadvisor.com/Restaurant_Review-g294197-d11983467-Reviews-Tongue_Groove_Joint-Seoul.html,23,4.0,"Meat, Korean BBQ",Indulge in a meat haven where aged hanwoo beef pairs beautifully with wine.,,27549051,https://place.map.kakao.com/27549051,9000,32000,15,true,,,,,,,kakao
14112167,Jangin Dakgalbi,+82 2-3452-3441,Seoul 35-3 Myeongdong 10-gil Jung-gu,,37.56222,126.98582,"Asian, Korean",,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/97/55/22/photo2jpg.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d14112167-Reviews-Jangin_Dakgalbi-Seoul.html,10,3.7,,,,,,,,,,,,,,,,
3943547,Outback Steakhouse - Myeongdong,+82 2-778-6731,"Seoul 36, Myeongdong 3-gil, Jung-gu",04534,37.56531,126.98372,"Steakhouse, Australian",월 11:00~21:30 / 화 11:00~21:30 / 수 11:00~21:30 / 목 11:00~21:30 / 금 11:00~21:30 / 토 11:00~21:30 / 일 11:00~21:30,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/98/d7/f5/caption.jpg?w=200&h=200&s=1&cx=4371&cy=2305&chk=v1_61d445397c32bc84ce48,https://www.tripadvisor.com/Restaurant_Review-g294197-d3943547-Reviews-Outback_Steakhouse_Myeongdong-Seoul.html,29,3.9,Family restaurant,A hearty steak course enjoyed through a lunch set.,일 21:00 / 월 21:00 / 화 21:00 / 수 21:00 / 목 21:00 / 금 21:00 / 토 21:00,1659944507,https://place.map.kakao.com/1659944507,5900,29900,30,true,true,,,,,,kakao
10164776,Modern Nulang,+82 2-6282-5005,"Seoul 205, Sapyeong-daero, Seocho-gu Express Bus Terminal route 7, exit #3",06545,37.504425,127.00776,"Chinese, Asian, Korean",월 11:30~22:00 / 화 11:30~22:00 / 수 11:30~22:00 / 목 11:30~22:00 / 금 11:30~22:00 / 토 11:30~22:00 / 일 11:30~22:00,"Modern Chinese Lounge ""Modern Nulang"" Modern Nulang means ""The New Woman"". We're the Chinese Lounge with a concept of the modernization on Shanghai and we've tried to change the characteristic menus of the many areas of China, including Shanghai in order to make it to suit our taste. Signature cocktail is also excellent showed only at the Modern Nulang Bar.",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/e8/f4/77/1930-s-modern-nulang.jpg?w=600&h=400&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d10164776-Reviews-Modern_Nulang-Seoul.html,34,4.4,Chinese,Chinese cuisine infused with the glamorous sensibilities of 1930s Shanghai.,일 21:00 / 월 21:00 / 화 21:00 / 수 21:00 / 목 21:00 / 금 21:00 / 토 21:00,184125380,https://place.map.kakao.com/184125380,12000,41500,20,true,,,,,,,kakao
9204855,Yujeong Sikdang,+82 2-2232-5727,"Seoul 28-5, Majang-ro 1-gil, Jung-gu",04568,,,"Asian, Korean",월 00:00~24:00 / 화 00:00~24:00 / 수 00:00~24:00 / 목 00:00~24:00 / 금 00:00~24:00 / 토 00:00~24:00 / 일 00:00~24:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/f3/d4/ce/caption.jpg?w=600&h=300&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d9204855-Reviews-Yujeong_Sikdang-Seoul.html,8,4.1,Korean,A traditional Korean restaurant serving hearty meals in an old alley.,,12070857,https://place.map.kakao.com/12070857,7000,11000,19,true,true,,,,,,kakao
9092810,Famous Pork Back-Bone Stew,+82 2-465-6580,"Seoul 45, Yeonmujang-Gil",,37.542847,127.05437,,월 00:00~24:00 / 화 00:00~24:00 / 수 00:00~24:00 / 목 00:00~24:00 / 금 00:00~24:00 / 토 00:00~24:00 / 일 00:00~24:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/5c/2b/5a/caption.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d9092810-Reviews-Famous_Pork_Back_Bone_Stew-Seoul.html,26,4.3,Gamjatang (pork bone stew),A delightful combination of hearty meat and spicy broth.,,13289056,https://place.map.kakao.com/13289056,12000,14000,12,true,true,,,,,,kakao
33270072,The Taco Booth Namsan,+82 10-4612-3058,"Seoul Sopa-ro, 103-1 1st Floor",,37.557205,126.98584,Mexican,Sun 11:00~22:00 / Mon 11:00~22:00 / Tue 11:00~22:00 / Wed 11:00~22:00 / Thu 11:00~22:00 / Fri 11:00~22:00 / Sat 11:00~22:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/98/d7/f5/caption.jpg?w=200&h=200&s=1&cx=4371&cy=2305&chk=v1_61d445397c32bc84ce48,https://www.tripadvisor.com/Restaurant_Review-g294197-d33270072-Reviews-The_Taco_Booth_Namsan-Seoul.html,5,5.0,,A Mexican taco restaurant bursting with New York energy.,,2046747077,https://place.map.kakao.com/2046747077,29600,29600,1,,,,,,,,tripadvisor
27029168,Yoojung Sikdang,+82 2-511-4592,"Seoul 14 Dosan-daero 28-gil, Gangnam-gu",,37.518387,127.028076,"Asian, Korean",월 10:00~21:30 / 화 10:00~21:30 / 수 10:00~21:30 / 목 10:00~21:30 / 금 10:00~21:30 / 토 10:00~20:00 / 일 10:00~20:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/ee/71/58/caption.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d27029168-Reviews-Yoojung_Sikdang-Seoul.html,2,5.0,Korean,The rich flavor of sizzling black pork wrapped in lettuce.,일 19:35 / 월 21:05 / 화 21:05 / 수 21:05 / 목 21:05 / 금 21:05 / 토 19:35,16037952,https://place.map.kakao.com/16037952,10000,11000,14,true,,,,,,,kakao
6165366,"Chakraa Indian Restaurant, Hannam, Seoul",+82 2-796-1149,"Seoul 28-9, Hannam-Dong, Yongsan-Gu",04420,37.534447,127.0098,"Indian, Asian",,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/98/d7/f5/caption.jpg?w=200&h=200&s=1&cx=4371&cy=2305&chk=v1_61d445397c32bc84ce48,https://www.tripadvisor.com/Restaurant_Review-g294197-d6165366-Reviews-Chakraa_Indian_Restaurant_Hannam_Seoul-Seoul.html,32,4.3,,,,,,,,,,,,,,,,
4029472,Chungmu Gimbap,+82 2-755-8488,"Seoul 19, Myeongdong 10-gil, Jung-gu",04537,37.56292,126.98548,"Asian, Korean",,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/df/3b/ea/restaurant.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d4029472-Reviews-Chungmu_Gimbap-Seoul.html,84,3.8,,An amazing combination of spicy squid salad and radish kimchi.,,857447104,https://place.map.kakao.com/857447104,13000,13000,1,false,true,,,,,,
3616559,HanMoeChon,+82 2-766-5535,"Seoul 46-8 Jae-dong, Jongno-gu",,37.57897,126.98557,"Asian, Korean",,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/98/d7/f5/caption.jpg?w=200&h=200&s=1&cx=4371&cy=2305&chk=v1_61d445397c32bc84ce48,https://www.tripadvisor.com/Restaurant_Review-g294197-d3616559-Reviews-HanMoeChon-Seoul.html,7,4.4,,A tidy traditional Korean set meal enjoyed in a serene hanok.,,9569052,https://place.map.kakao.com/9569052,30000,57500,4,,,,,,,,
13137307,Yukjeon Sikdang 3rd,+82 2-2234-6373,"Seoul 38, Cheonho-daero, Dongdaemun-gu",02586,37.57389,127.027405,"Asian, Korean",,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/88/65/3a/caption.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d13137307-Reviews-Yukjeon_Sikdang_3rd-Seoul.html,18,4.7,,,,,,,,,,,,,,,,
9156508,Jungdamun Bossam,+82 2-888-8401,"Seoul 1661, Nambusunhwan-Ro Hana Building",08756,,,"Asian, Korean, Healthy",월 11:00~22:00 / 화 11:00~22:00 / 수 11:00~22:00 / 목 11:00~22:00 / 금 11:00~22:00 / 토 11:00~22:00 / 일 11:00~21:30,"Hello, it’s Jungdamun, the Bossam house. ‘Bossam’ is a Korean traditional cuisine. Steamed Pork is served with various types of Kimchi, which is our all-time favorite Korean sub-dish. We are very proud to bring Jungdamun to you, a Bossam specialist in Korea. Unlike the general ideas that Korean dishes be mostly pungent and spicy, Bossam is not the one. Soft and velvety steamed pork slices and Kimchi would pleasantly balance your palate. As we strictly stick to our rules, you will only be served daily-cooked pork here at Jungdamun. The leftovers will be thrown away after the business hour. Bossam is properly paired with Korean traditional liquor here at Jeongdameun. Bringing a fancy cuisine and a wine glass to your mind? You might be gladly enthralled to the harmony of a Bossam plate and a glass of Jeontong-ju, the Korean wine. The professional Jeontong-ju sommeliers will be there just for you to pick the right sip. Why don’t you come to dine with Jungdamun today?",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/8a/64/ae/caption.jpg?w=900&h=-1&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d9156508-Reviews-Jungdamun_Bossam-Seoul.html,11,4.3,"Jokbal (braised pig trotters), bossam",The perfect balance of fat and lean meat in traditional bossam.,,18569567,https://place.map.kakao.com/18569567,3000,40000,22,true,true,true,true,true,,,kakao
14794821,Arabesque  Iteawon,+82 2-790-6910,"Seoul 227, Itaewon-ro, Yongsan-gu",04349,37.5356,126.99884,"Asian, Korean, Arabic",월 11:30~22:00 / 화 11:30~22:00 / 수 11:30~22:00 / 목 11:30~22:00 / 금 11:30~22:00 / 토 11:30~22:00 / 일 11:30~22:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/b9/67/23/arabesque-restaurants.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d14794821-Reviews-Arabesque_Iteawon-Seoul.html,6,4.7,Indian,A cozy Indian restaurant rich in exotic aromas.,,308908078,https://place.map.kakao.com/308908078,2500,10000,30,false,true,true,,,,,kakao
4032150,Daeseong Galbi,+82 2-464-3012,"Seoul 668-21, Seongsudong1-ga, Seongdong-gu",,37.54706,127.04417,"Asian, Korean, Grill",월 11:00~21:00 / 화 11:00~21:00 / 수 11:00~21:00 / 목 11:00~21:00 / 금 11:00~21:00 / 토 11:00~21:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/25/05/19/caption.jpg?w=900&h=-1&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d4032150-Reviews-Daeseong_Galbi-Seoul.html,25,4.0,Galbi (grilled short ribs),The temptation of tender pork ribs grilled to perfection over charcoal.,,12055448,https://place.map.kakao.com/12055448,5000,20000,10,true,true,,,,,,kakao
29004598,Ugogan Sangam Branch,+82 2-6953-1688,"Seoul 76-9 World Cup buk-ro 44-gil, Mapo-gu",,37.57788,126.89376,"Asian, Korean",월 17:00~01:00 / 화 17:00~01:00 / 수 17:00~01:00 / 목 17:00~01:00 / 금 17:00~01:00 / 토 17:00~01:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/98/d7/f5/caption.jpg?w=200&h=200&s=1&cx=4371&cy=2305&chk=v1_61d445397c32bc84ce48,https://www.tripadvisor.com/Restaurant_Review-g294197-d29004598-Reviews-Ugogan_Sangam_Branch-Seoul.html,18,5.0,"Meat, Korean BBQ","A premium dining experience featuring fresh, high-quality Korean beef.",,1595780977,https://place.map.kakao.com/1595780977,24000,28000,10,true,,,,,,,kakao
33367457,Hanwoo Spot,+82 2-2135-1092,"Seoul 6-10 Dosandaero 49-gil Basement 1,Gangnam-gu",,37.52355,127.03796,"Barbecue, Asian, Korean, Grill, Japanese Fusion",화 17:00~23:00 / 수 17:00~23:00 / 목 17:00~23:00 / 금 17:00~23:00 / 토 17:00~23:00 / 일 17:00~23:00,"Reservations can be made on our official website. Hanwoo Spot offers a premium Hanwoo dining experience where every guest enjoys the comfort and privacy of their own room. Alongside our chef’s carefully prepared seasonal accompaniments, the main feature—1++ Hanwoo, Korea’s highest beef grade (comparable to USDA Prime in marbling)—is grilled by our expert staff at a dedicated grilling station with precise temperature control. It is then presented on a preheated cast-iron warmer with a seasonal vegetable garniture and brought directly to your private table. Because all grilling is done outside your room, your room stays entirely smoke- and odor-free, so you can focus on your meal and conversation. Enjoy a private, sophisticated dining experience near Apgujeong Rodeo and Dosan Park.",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/98/d7/f5/caption.jpg?w=200&h=200&s=1&cx=4371&cy=2305&chk=v1_61d445397c32bc84ce48,https://www.tripadvisor.com/Restaurant_Review-g294197-d33367457-Reviews-Hanwoo_Spot-Seoul.html,6,5.0,"Meat, Korean BBQ",Enjoy a premium 1++ Hanwoo course in a private room.,일 21:30 / 화 21:30 / 수 21:30 / 목 21:30 / 금 21:30 / 토 21:30,1047462551,https://place.map.kakao.com/1047462551,,,,true,true,true,,,true,,kakao
4032526,Bongsanjip,+82 2-793-5022,"Seoul 1-21, Yongsandong3-ga, Yongsan-gu",,37.53439,126.97498,"Asian, Korean",월 11:30~21:30 / 화 11:30~21:30 / 수 11:30~21:30 / 목 11:30~21:30 / 금 11:30~21:30 / 토 11:30~21:30 / 일 11:30~21:30,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/c6/c3/f6/caption.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d4032526-Reviews-Bongsanjip-Seoul.html,17,4.2,"Meat, Korean BBQ","The deep flavor of Hanwoo brisket, crafted over time.",,10469584,https://place.map.kakao.com/10469584,10000,25000,5,false,true,true,,,,,kakao
1176564,Song Won,+82 2-2275-3118,"Seoul 188-3, Jangchung-dong 2-ga, Jung-gu",,37.559875,127.00523,"Barbecue, Asian, Korean",월 11:00~21:30 / 화 11:00~21:30 / 수 11:00~21:30 / 목 11:00~21:30 / 금 11:00~21:30 / 토 11:00~21:30 / 일 11:00~21:30,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/98/d7/f5/caption.jpg?w=200&h=200&s=1&cx=4371&cy=2305&chk=v1_61d445397c32bc84ce48,https://www.tripadvisor.com/Restaurant_Review-g294197-d1176564-Reviews-Song_Won-Seoul.html,32,4.2,"Meat, Korean BBQ","Galbitang with rich broth, perfect for pouring over rice.",,1269624303,https://place.map.kakao.com/1269624303,24000,54500,8,true,true,true,,,,,kakao
4070954,Namaste Dongmyo,+82 2-2232-2286,"Seoul 316-2, Sungin-dong, Jongno-gu 2F, Geumgang Bldg.",,37.571728,127.01597,"Indian, Asian, Nepali",월 11:00~23:00 / 화 11:00~23:00 / 수 11:00~23:00 / 목 11:00~23:00 / 금 11:00~23:00 / 토 11:00~23:00 / 일 11:00~23:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/98/d7/f5/caption.jpg?w=200&h=200&s=1&cx=4371&cy=2305&chk=v1_61d445397c32bc84ce48,https://www.tripadvisor.com/Restaurant_Review-g294197-d4070954-Reviews-Namaste_Dongmyo-Seoul.html,20,4.3,Indian,A local Indian restaurant filled with authentic flavors.,일 22:00 / 월 22:00 / 화 22:00 / 수 22:00 / 목 22:00 / 금 22:00 / 토 22:00,11016309,https://place.map.kakao.com/11016309,2500,15000,30,true,,,,,,,kakao
4034045,Queens Park Cheongdam,+82 2-542-4073,"Seoul 83-18, Cheongdam-dong",,37.52585,127.04166,"Cafe, European",Sun 08:00~00:00 / Mon 10:00~00:00 / Tue 10:00~00:00 / Wed 10:00~00:00 / Thu 10:00~00:00 / Fri 10:00~00:00 / Sat 08:00~00:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/98/d7/f5/caption.jpg?w=200&h=200&s=1&cx=4371&cy=2305&chk=v1_61d445397c32bc84ce48,https://www.tripadvisor.com/Restaurant_Review-g294197-d4034045-Reviews-Queens_Park_Cheongdam-Seoul.html,47,4.1,,A terrace-style restaurant reminiscent of a queen's garden.,,8122778,https://place.map.kakao.com/8122778,35000,38500,4,true,true,true,true,,,,tripadvisor
7106360,Suga,+82 2-777-5575,"Seoul 42-1, Myeongdong 8ga-gil, Jung-gu",04537,37.561687,126.98764,"Asian, Korean",월 08:00~18:00 / 화 08:00~18:00 / 수 08:00~18:00 / 목 08:00~18:00 / 금 08:00~18:00 / 토 09:00~14:00 / 일 09:00~14:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/cd/21/2e/caption.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d7106360-Reviews-Suga-Seoul.html,43,4.2,Cafe,The harmony of sweet pumpkin soup and fig jam.,,171654654,https://place.map.kakao.com/171654654,3000,4500,25,,,,,,,,kakao
7618195,Brew 3.15,+82 70-4148-3049,"Seoul 40, Samil-daero 32ga-gil, Jongno-gu",110340,37.574795,126.989876,"Bar, Pizza, Pub, Gastropub",월 17:00~24:00 / 화 17:00~24:00 / 수 17:00~24:00 / 목 17:00~24:00 / 금 17:00~24:00 / 토 17:00~24:00,"All we do is serve awesome Korean Fried Chicken with locally brewed craft beers because we know it is good. We have six different beers on tap ranging from Pale Ales, Belgium Wheats to Stouts and the beers change regularly. Our American owner is the a food writer and specialist of Seouleats that decided life was too short to drink bad beer. Eat, Drink and Get Clucking Crazy!",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/98/d7/f5/caption.jpg?w=200&h=200&s=1&cx=4371&cy=2305&chk=v1_61d445397c32bc84ce48,https://www.tripadvisor.com/Restaurant_Review-g294197-d7618195-Reviews-Brew_3_15-Seoul.html,68,4.5,Hof (Korean beer pub),,,1750783707,https://place.map.kakao.com/1750783707,13000,13500,5,,,,,,,,kakao
28654051,Reunion Weekend,+82 10-6294-7074,"Seoul 28, Myeonmok-ro 92-gil Jungnang-gu",,37.59531,127.08741,"Asian, Korean, Dining bars",월 17:00~02:00 / 화 17:00~02:00 / 수 17:00~02:00 / 목 17:00~02:00 / 금 17:00~03:00 / 토 17:00~03:00 / 일 17:00~02:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/98/d7/f5/caption.jpg?w=200&h=200&s=1&cx=4371&cy=2305&chk=v1_61d445397c32bc84ce48,https://www.tripadvisor.com/Restaurant_Review-g294197-d28654051-Reviews-Reunion_Weekend-Seoul.html,18,5.0,Korean,A cozy Korean pub serving traditional drinks and makgeolli.,,1534455217,https://place.map.kakao.com/1534455217,8000,18000,12,,,,,,,,kakao
12453968,Golden Farm Myeongdong Cathedral,+82 2-318-2426,"Seoul 23, Myeongdong 10-gil, Jung-gu 3f",04537,37.56144,126.984604,"Asian, Korean",월 00:00~24:00 / 화 00:00~24:00 / 수 00:00~24:00 / 목 00:00~24:00 / 금 00:00~24:00 / 토 00:00~24:00 / 일 00:00~24:00,"Golden farm is a Korean chef who operates in Myeong-dong There is a Myeong-dong main store and a second store The main menu is Korean cuisine such as three meat, beef, carvitan, chijimi etc. Korean meat with good quality and use it Professional serving personnel will bake the meat The interior is spacious and comfortable so you can enjoy your meal without inconvenience",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/98/d7/f5/caption.jpg?w=200&h=200&s=1&cx=4371&cy=2305&chk=v1_61d445397c32bc84ce48,https://www.tripadvisor.com/Restaurant_Review-g294197-d12453968-Reviews-Golden_Farm_Myeongdong_Cathedral-Seoul.html,39,4.1,"Meat, Korean BBQ",,,27394073,https://place.map.kakao.com/27394073,,,,,,,,,,,kakao
9221517,Top Keulraudeu23,,"Seoul 192, Baekbeom-Ro",,,,,,There is no content for Top Keulraudeu23 yet.,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/95/e7/b4/23.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d9221517-Reviews-Top_Keulraudeu23-Seoul.html,9,4.1,,,,,,,,,,,,,,,,
7376501,Abiko Curry Hongdae 1,+82 2-323-0129,"Seoul 25, Hongik-ro, Mapo-gu Hotel Seokyo Annex B106",04039,,,"Japanese, Asian",,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/34/30/71/caption.jpg?w=600&h=400&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d7376501-Reviews-Abiko_Curry_Hongdae_1-Seoul.html,42,4.2,,,,,,,,,,,,,,,,
