place_key,source_cid,lang,kind,category,name,summary,description,road_address,latitude,longitude,hours,fee,tags,homepage_url,start_date,end_date
aacet0,KOPaacet0,ko,event,문화관광  > 공연시설,매키탄호텔,서울 중구 필동에 위치한 <슬립노모어 서울> 전용 공연장,옛 대한극장 자리에 들어선 매키탄호텔은 셰익스피어의 비극 ‘맥베스’를 감각적이고 영화적으로 재해석한 몰입형 공연 <슬립노모어>를 위한 전용 공연장입니다.,"서울 중구 퇴계로 212 (필동2가, 매키탄호텔)",37.5610812887193,126.995356373816,"수, 목, 금 19:00 / 토 14:00, 19:00 / 일 15:00","Guest  190,000원 / Ruby’s Guest  230,000원 / Maximilian’s Circle  360,000원","슬립노모어, 매키탄호텔, 뮤지컬, 공연장, 넌버벌공연, 외국인추천공연, 충무로역",https://mckithanhotel.com,,
jy51fz,KOPjy51fz,ko,event,문화관광  > 공연시설,LG아트센터 서울,"현대 공연예술의 흐름을 소개하며 동시대 아티스트, 관객과 함께 호흡하는 공연장","LG아트센터 서울은 ‘문화예술의 창작과 교류를 통한 기업 이윤의 사회 환원’을 목적으로 운영되고 있는 비영리 공연장입니다. 국내외 수준 높은 공연을 선보이는 복합 문화예술 공간으로, 연극·무용·클래식·재즈 등 장르를 넘나드는 공연이 열립니다. 마곡지구에 새롭게 자리하며 최첨단 무대 시설을 갖춘 공연장으로 주목받고 있으며, 서울의 공연예술 명소로 자리 잡고 있습니다.","서울 강서구 마곡중앙로 136 (마곡동, LG아트센터 서울 및 LG디스커버리랩 서울)",37.5653629860767,126.829388763217,매일 10:00-23:00,,"서울 공연장, 복합 문화예술 공간, 연극, 무용, 클래식, 재즈, 공연, LG아트센터 서울, 마곡 공연장",https://www.lgart.com/home/ko/main,,
3fknzc,KOP3fknzc,ko,event,문화관광  > 공연시설,BLUE SQUARE 블루스퀘어,한국 뮤지컬 팬이라면 꼭 들러야 할 대표 공연장,"아티스트에게는 꿈의 무대이자 관객들에게는 특별한 즐거움을 선사하는 공간으로, 1,766석 규모의 뮤지컬 전문 공연장 신한카드홀과 1,379석(스탠딩 2,800석) 규모의 다목적 공연장 SOL트래블홀로 구성된 국내 최대 공연장입니다. 티켓 예매는 인터파크 웹사이트를 통해 간편하게 예약할 수 있습니다. 그 외에도 트렌디한 전시행사 공간 NEMO, 나만의 서재와 카페가 함께 어우러진 고품격 문화공간 북파크 라운지, 탁 트인 남산 전망으로 이국적인 정취를 풍기는 카페 필로스, 공연의 여운을 와인과 함께 곱씹을 수 있는 정통 레스토랑 스테이지B, 오리엔탈 푸드 전문점 솔로스키친도 함께 운영하고 있습니다.","서울 용산구 이태원로 294 (한남동, 블루스퀘어)",37.5408694385607,127.00248525561,,,"블루스퀘어, 뮤지컬, 공연장, 전시행사, 내한공연, 공연관람, 북파크라운지, 카페필로스, STAGE B, 솔로스키친",www.bluesquare.kr,,
up1c05,KOPup1c05,ko,event,문화관광  > 공연시설,국립정동극장 세실,232석의 공연장을 운영하고 있는 국립정동극장 세실,"세실극장은 1976년에 개관한 서울 중구의 연극 전용 공연장으로, 232석 규모의 소극장입니다. 1977년부터 1980년까지 대한민국연극제를 개최하며 1970년대 연극계의 중심이 되었고 이후 민간극단 '민간극단 '마당'과 '로뎀'이 운영을 맡았으나, 재정난으로 2018년 폐관되었습니다. 그러나 서울시는 2018년 4월 '문화재생'을 통해 세실극장을 재개관하고, 비영리 단체에 운영을 맡겼습니다. 이 극장은 건축가 김중업의 작품으로, 한국 연극과 문화유산에 중요한 역할을 해온 공간입니다. 이후 구)세실극장에서 2022년 국립정동극장이 운영을 맡아 '국립정동극장 세실'로 재탄생되었으며 예술가와 관객을 하나의 작품으로 이어주는 창작 핵심가치로써 다양한 창작자들의 도전적이고 실험적인 무대가 펼쳐지는 공간입니다.",서울 중구 세종대로19길 16 (정동),37.5667226186081,126.976533023711,고객지원실: 월요일~금요일 09:00~18:00,,"정동극장, 정동극장세실, 시청역, 서울시청, 정동",https://www.jeongdong.or.kr/portal/main/contents.do?menuNo=200109,,
024710,KOP024710,ko,event,문화관광  > 공연시설,정동마루,정동극장에서 개관한 독특한 장소로 다양한 이벤트를 위한 문화 공간,"정동마루는 하우스 콘서트, 세미나, 업무 행사, 홍보 행사 등 다양한 이벤트를 위한 문화 공간입니다. 정동마루는 정동극장에서 개관한 독특한 장소로, 서울 도심의 한복판, 한국의 근대사회의 문화유산이 자리한 정동길에 위치합니다.","서울 중구 정동길 43 (정동, 정동극장)",37.5659346275,126.9728436419,,,"콘서트,  시청역,  광화문, 행사,  국립현대미술관,  공연,  세미나,  정동마루,  덕수궁, 정동길,  덕수궁돌담길,  정동극장",https://www.jeongdong.or.kr/portal/main/main.do,,
024596,KOP024596,ko,event,문화관광  > 공연시설,서울돈화문국악당,서울돈화문국악당은 자연음향의 국악이 전문인 국내 최고의 공연무대,가장 멋진 국악을 만날 수 있는 곳이자 창덕궁의 얼굴인 돈화문의 이름을 딴 서울돈화문국악당은 세계문화유산에 등재된 '창덕궁'과 정제되고 장엄한 건축물을 자랑하는 '종묘'를 이웃하고 있는 국악 전문 공연장입니다.,"서울 종로구 율곡로 102 (와룡동, 서울돈화문국악당)",37.5772791094,126.9906717932,,,"창덕궁, 예술, 국악, 종묘, 서울돈화문국악당, 국악마당, 공연, 한옥, 전통문화, 서울, 전통음악, 공연장, 야외공연",https://www.sgtt.kr/,,
015402,KOP015402,ko,event,문화관광  > 공연시설,고척 스카이돔,국내 실내 공연장 중 최대 관객을 수용할 수 있는 고척 스카이돔,"국내 최초의 돔구장으로 주목받고 있는 고척 스카이돔은 2015년 9월에 착공된 돔형 야구장으로 사계절 내내 체육·문화행사를 즐길 수 있는 복합체육문화시설입니다. 지하 2층, 지상 4층으로 이뤄진 돔 형태의 건물로 천장이 막혀있어 날씨의 영향을 받지 않고, 야구경기 시설을 비롯해 수영장, 헬스장, 축구장, 농구장, 각종 편의시설을 갖춰 일반시민들도 이용할 수 있습니다. 관중석은 총 1만8천석으로 콘서트 같은 공연에서는 최대 2만200명의 관객을 수용할 수 있어, 야구경기 뿐 아니라 문화예술행사장으로도 각광받고 있습니다. 2016년부터 2017년까지 한국 프로야구단 넥센 히어로즈 팀이 홈구장으로 사용합니다. 국내 실내 공연장 중 최대 관객을 수용할 수 있는 고척 스카이돔은 야구경기가 없는 비시즌에는 각종 콘서트와 이벤트, 시상식 등이 열리는 문화예술시설로 인기를 얻고 있습니다. 2015년 그룹 EXO의 콘서트를 시작으로, 해외 유명 DJ들의 카니발 공연, 한국의 인기가수들이 총 출동한 KBS 가요대축제 등 대형공연이 성황리에 열리기도 했습니다. 고척 스카이돔에 대해 자주 묻는 질문 고척 스카이돔과 가까운 지하철역은 어디인가요? 고척 스카이돔과 가까운 지하철역은 구일역(1호선)입니다. 고척 스카이돔 내 매점이 있나요? 고척스카이돔 내에는 치킨, 분식, 피자, 편의점 등의 내부 매점(32개소)과 외부 관리동 매점(1개소)이 마련되어 있어 야구 관람 시 이용할 수 있습니다. (2026년 기준) 고척스카이돔 내에 음식물 반입이 가능한가요? 고척스카이돔의 음식물 반입은 행사 성격에 따라 제한이 될 수 있습니다. 프로야구 경기 시 음식물 및 1L 이하의 페트병에 든 음료는 반입할 수 있습니다. 다만, 주류 및 캔, 유리에 든 음료는 반입이 불가합니다. 또한 키움 히어로즈의 자체 규정에 따라 경기장 재입장 시 음식물 반입이 불가능합니다.","서울 구로구 경인로 430 (고척동, 고척스카이돔)",37.49821220510669,126.86708670617428,,,"야구, 고척스카이돔, 프로야구, 콘서트, 아이돌, 야구장, 서울야구장, 서울관광, 한류, KBS가요대축제, 한류스타, 스카이돔, 키움히어로즈, 고척동, 돔구장, 구일역, 한류관광, KPOP, 가요대축제",http://www.sisul.or.kr/open_content/skydome,,
001780,KOP001780,ko,event,문화관광  > 공연시설,민속극장 풍류,민속극장 풍류는 서울 강남구 삼성동에 위치한 전통공연극장,"민속극장 풍류는 서울 강남구 삼성동에 위치한 전통공연극장입니다. 국가 무형문화재 전수교육관에 마련되어있으며 한국 전통춤 공연과 음악공연이 올라갑니다. 상설공연, 기획공연, 대관 공연 등이 열리며 한국전통의 느낌을 살린 인테리어를 사용했습니다.","서울 강남구 봉은사로 406 (삼성동, 서울중요무형문화재전수회관)",37.510092529400936,127.04462664692792,"목요 상설기획공연 이야기 풍류 오후 7:30 시작
화, 목, 금, 토요일 국가무형문화재 초청공연 진행
※ 티켓은 당일 공연시작 2시간 전부터 발권",,"무형문화재,  극장,  전수회관,  전통음악, 민속극장,  공연장, 선정릉역, 전통춤,  전통,  전수교육관,  풍류",https://www.kh.or.kr/cms/content/view/274,,
001478,KOP001478,ko,event,문화관광  > 공연시설,라트어린이극장,강남구 도곡동에 있는 극장으로 국내에서 유일한 어린이 영어연극 전문극장,라트어린이극장은 서울 강남구 도곡동에 있는 극장으로 국내에서 유일한 어린이 영어연극 전문극장입니다. 다양한 영어체험 기회를 제공하는 어린이 복합문화공간으로 무대와 객석 사이가 가까운 것이 특징입니다. 공연 외에도 어린이들이 영어연극을 직접 만들어볼 수 있는 워크숍도 열립니다.,"서울 강남구 논현로 164 (도곡동, 유니북스사옥)",37.4842885547,127.0423137947,AM 10:00 ~ PM 05:00,,"영어체험, 공연,  어린이,  공연장,  도곡동,  영어연극,  매봉역,  교육, 어린이극장,  양재역,  라트어린이극장",,,
001278,KOP001278,ko,event,문화관광  > 공연시설,서울남산국악당,육성과 순수 악기 소리로만 공연이 가능한 국내 최고의 전통 국악 공연장,"2007년 서울 한복판에 터를 잡은 서울남산국악당은 시나브로 국악에 대한 관심을 넓혀가고 있습니다. 계절마다 열리는 '국악 여정'을 비롯해 유네스코 세계무형문화유산인 강릉단오굿, 무형문화재 제41호 ‘송서(誦書)’ 예능보유자 유창의 명창 공연 등은 우리의 전통 예술을 가까이에서 느껴보는 더없이 좋은 기회입니다. 국악당은 육성과 순수 악기 소리로만 공연이 가능한 국내 최고의 전통 국악 공연장입니다. 전체 규모는 지하 2층과 지상 1층으로 공연장은 지하 1층에 자리합니다. 한국의 정체성과 전통성을 살린 건축 양식이 눈길을 끕니다. 공연 프로그램에도 신경 쓴 흔적이 역력합니다. 국악의 다양한 장르를 바탕으로 요일마다 각기 다른 레퍼토리를 운영 중입니다. 음악은 만국 공통어라고 합니다. 국악도 마찬가지입니다. 조금만 관심을 가지면 그 참맛을 느낄 수 있을 것입니다.",서울 중구 퇴계로34길 28 (남산한옥마을),37.55837283140702,126.99401515881358,"강좌, 공연에 따라 차이가 있음. 
*해당 공연 일정 확인 요망",,"한국전통문화, 서울남산국악당, 남산골한옥마을, 국악공연장, 서울공연장, 남산골공원, 서울전통공연, 남산국악당, 서울전통명소, 국악, 서울남산여행",https://sgtt.kr/,,
002971,KOP002971,ko,event,문화관광  > 공연시설,국립극장,1950년 아시아 최초의 국립극장으로 설립 다양한 장르의 공연,"1950년 아시아 최초의 국립극장으로 설립된 국립극장은 대극장인 해오름극장과 소극장인 달오름극장, 공연에 따라 무대가 변하는 별오름극장, 원형 야외무대인 하늘극장 등으로 이루어졌습니다. 발레, 가부키, 연극, 뮤지컬, 완창 판소리와 같이 다양한 장르의 공연을 선보이고 있습니다.","서울 중구 장충단로 59 (장충동2가, 국립극장)",37.5519939172,126.9992666705,공연에 따라 차이가 있음,,"공연,  셔틀버스,  동대입구역,  판소리,  발레,  뮤지컬,  하늘극장,  극장,  해오름극장,  달오름극장, 국립극장, 연극,  별오름극장,  남산",http://www.ntok.go.kr,,
011524,KOP011524,ko,event,문화관광  > 공연시설,롤링홀,"홍대에 위치한 공연시설, 다양한 장르의 음악이 공연","롤링홀은 홍대에 위치한 공연시설로, 국내외 유명 뮤지션들부터 언더그라운드 뮤지션과 인디 뮤지션까지 다양한 장르의 음악이 공연되고 있습니다. 무대와 객석의 거리가 가까우며, 홍대 라이브 클럽의 분위기를 한층 더 업그레이드된 시설 속에서 즐길 수 있습니다.",서울 마포구 어울마당로 35 (서교동),37.5484975164949,126.920120953258,"12:00 - 22:00
공연에 따라 다르므로 홈페이지 확인 바랍니다.",,"음악공연, 롤링홀,  라이브공연,  아티스트,  공연,  인디뮤지션,  음악,  홍대라이브클럽,  홍대공연,  서교동공연장,  라이브클럽,  뮤지션,  상수역,  대관",http://www.rollinghall.co.kr,,
006225,KOP006225,ko,event,문화관광  > 공연시설,국립국악원,"국립국악원은 전통음악과 무용 등의 국악의 보존, 발전을 위해 설립",국립국악원은 전통음악과 무용 등의 국악을 보존하고 발전시키고자 설립되었습니다. 다양한 교육프로그램과 체험프로그램을 제공합니다. 교육프로그램 중 외국인 국악강좌에서는 주한 외국인들에게 주말에 국악기를 11주 동안 강습하고 12주째에 발표하게 하는 기회를 제공하고 있습니다.,"서울 서초구 남부순환로 2364 (서초동, 국립국악원)",37.4777183579,127.0098177862,공연 일정에 따라 다름,,"공연,  문화예술,  국악박물관, 예술의전당,  전통문화,  예술,  전통, 국립국악원,  공연장, 서울관광명소, 국악",http://www.gugak.go.kr,,
005156,KOP005156,ko,event,문화관광  > 공연시설,홍대난타극장,한국 최초로 세워진 난타 전용극장,"홍대난타극장은 한국 최초로 세워진 전용극장입니다. 난타전용관에서 공연하는 ‘난타’는 한국의 전통 가락인 사물놀이 리듬을 바탕으로 하여 주방에서 일어나는 일들을 코믹하게 드라마화한 비언어극입니다. 한국의 대표적인 창작 공연물인 난타는 영국 에딘버러 프린지 페스티벌 전석매진, 한국 최초 브로드웨이 장기공연 이라는 신기록을 세운 공연입니다. 난타전용관은 ‘난타’만을 공연하기 위해 꾸며져 극의 재미와 효과를 극대한 조명과 무대 세트로 꾸며져 있습니다. 연간 38만명의외국 관광객이 난타공연장을 찾습니다. 난타는 비언어극이기 때문에 국적을 불문하고 큰 호응을 얻었습니다. ‘홍대난타극장’에서는 매일 난타 공연이 열립니다. 주방의 모든 것을 활용한 타악 연주 사이사이 한국의 전통 춤과 관객 참여가 어우러져 흥겨운 축제 한 마당이 벌어집니다.",서울 마포구 양화로16길 29 (홍익몰),37.55326148669398,126.921242702839,홈페이지 참조,"약 50,000원~70,000원, 
※ 할인은 웹사이트 참조","홍대난타극장,  서울공연, 홍대난타전용극장,  공연장,  홍대난타, 문화, 난타공연, 난타전용관",http://www.nanta.co.kr/,,
005788,KOP005788,ko,event,문화관광  > 공연시설,명동난타극장,한국 최초로 세워진 난타전용극장.,"난타전용관은 한국 최초로 세워진 전용극장입니다. 난타전용관에서 공연하는 ‘난타’는 한국의 전통 가락인 사물놀이 리듬을 바탕으로 하여 주방에서 일어나는 일들을 코믹하게 드라마화한 비언어극입니다. 한국의 대표적인 창작 공연물인 난타는 영국 에딘버러 프린지 페스티벌 전석매진, 한국 최초 브로드웨이 장기공연 이라는 신기록을 세운 공연입니다. 난타전용관은 ‘난타’만을 공연하기 위해 꾸며져 극의 재미와 효과를 극대한 조명과 무대 세트로 꾸며져 있습니다. 연간 38만명의외국 관광객이 난타공연장을 찾습니다. 난타는 비언어극이기 때문에 국적을 불문하고 큰 호응을 얻었습니다. ‘명동난타극장’에서는 매일 난타 공연이 열립니다. 주방의 모든 것을 활용한 타악 연주 사이사이 한국의 전통 춤과 관객 참여가 어우러져 흥겨운 축제 한 마당이 벌어집니다.","서울 중구 명동길 26 (명동2가, 유네스코회관)",37.5634570928,126.9837646756,홈페이지 참조,약 4만원~7만원. ※ 할인은 웹사이트 참조,"명동난타극장, 난타전용관,  명동역,  을지로입구역,  문화,  명동난타전용관, 공연장, 명동공연",http://www.nanta.co.kr/,,
001919,KOP001919,ko,event,문화관광  > 공연시설,명보아트홀,(구)명보극장을 리모델링한 서울 중구에 위치한 복합문화공간,"명보아트홀은 서울 중구에 위치한 복합문화공간입니다. (구)명보극장을 리모델링하여 명보아트홀이 되었습니다. 문화콘텐츠 제작, 공연장 대관, 신진예술가 육성 등의 사업을 중심으로 합니다. 최첨단 조명과 음향시설을 갖추고 있으며 편의를 위한 각종 부대시설이 마련되어 있습니다.","서울 중구 마른내로 47 (초동, 명보극장)",37.5647056236712,126.993214191194,10:30~18:00,,"실버극장, 명보시네마,  문화,  충무로역,  명보극장,  을지로3가역,  명보아트홀,  명보아트시네마,  예술,  공연장",https://www.mbah.co.kr/,,
003986,KOP003986,ko,event,문화관광  > 공연시설,예술의전당,예술의 전당은 1988년 음악당과 서예박물관을 시작으로 단계별 개관,"예술의 전당은 1988년 음악당과 서예박물관을 시작으로 단계별 개관이 이루어졌고, 1993년에 이르러 전체 개관을 마무리했습니다. 오페라하우스와 음악당, 한가람미술관, 한가람디자인미술관, 서울서예박물관 등 예술의 전반적인 영역을 두루 수용할 수 있는 공간들을 만들어왔을 뿐만 아니라 원형 광장을 비롯해 전통 한국 정원 등 옥외 공간에도 힘을 쏟았습니다. 예술 아카데미를 열어 예술의 대중화와 전문화를 동시에 지원하는 공간도 마련했습니다. 오페라하우스는 우리나라의전통적인갓을형상화한건물로가장핵심적인공연장으로활용되고 있습니다. 음악당은 전통 콘서트 연주장으로 세계적인 음악가들의 주무대가 됩니다. 한가람미술관은 조형예술 공간으로서의 기능에 충실하고 있습니다. 서울서예박물관은 1988년에 생긴 세계 유일의 서예 전용 전시장입니다. 동양적인 분위기 덕분에 외국인 관람객들을 흔히 볼 수 있습니다.",서울특별시 서초구 남부순환로 2406  (서초동),37.47948213244365,127.01331855561996,공연에 따라 이용 시간이 다름,,"서울핫플,  공연, 예술의전당, 음악당,  세계음악분수,  예술,  서초공연장,  서울명소,  한가람미술관,  연극,  뮤지컬,  콘서트,  전시회, 문화, 관광명소,  오페라하우스",https://www.sac.or.kr/site/main/home,,
003411,KOP003411,ko,event,문화관광  > 공연시설,명동예술극장,"을지로입구역과 명동역 사이에 지하 1층, 지상 5층 규모의 중극장","을지로입구역과 명동역 사이에 있는 명동예술극장은 지하 1층, 지상 5층 규모의 중극장입니다. 정통연극, 실험극, 무언 퍼포먼스, 뮤지컬 등을 비롯해 연극제, 공연예술제 등의 특별한 행사도 진행하고 있습니다. 객석과 무대가 가까워 보다 생동감 넘치는 공연을 감상할 수 있습니다.","서울 중구 명동길 35 (명동1가, 명동예술극장)",37.564040998,126.984203712,"전화예매 
- 평일 13:00~20:00
- 주말·공휴일 10:00~17:00 (점심시간 12:00~13:00)",,"연극,  문화공간, 명동예술극장,  명동역,  을지로입구역,  극장,  공연예술,  공연장,  퍼포먼스,  예술극장,  뮤지컬,  행사",http://www.ntck.or.kr/,,
001761,KOP001761,ko,event,문화관광  > 공연시설,서울놀이마당,석촌 호수공원에서 한국 전통문화를 즐길 수 있는 시민 문화 공간,서울놀이마당은 서울 송파구 석촌동에 있는 연희시설로 석촌호수공원 내부에 위치해 있습니다. 전통적인 한옥 기와집 양식이며 연중 개방되어 중요무형문화재로 지정된 각종 민속예술이 공연됩니다.,서울 송파구 잠실로 124 서울놀이마당,37.5093681718,127.098196666,"09:00 ~ 17:30 
주말상설공연 : 매주 토, 일요일 15:00",,"서울놀이마당,  공연,  전통, 잠실역,  행사,  송파구,  석촌호수공원, 놀이미당, 무형문화재,  민속예술",https://www.songpa.go.kr/culture/tourListMain.do?sc1=CT0161&key=5100&cpn=10,,
001615,KOP001615,ko,event,문화관광  > 공연시설,JUMP(점프) 전용극장,JUMP(점프) 전용극장은 서울 중구 초동에 위치해 있으며 공연 <점프>를 위한 극장,JUMP(점프) 전용극장은 서울 중구 초동에 위치해 있으며 공연 <점프>를 위한 극장입니다. <점프>는 무술 고수 가족의 집에 엉뚱한 도둑들이 들어와 벌어지는 일을 대사 없이 재미있게 표현한 엔터테인먼트 공연입니다. 한국뿐만 아니라 외국인 관객들에게도 인기가 있어 한국 대표 공연이라 할 수 있습니다.,"서울 중구 마른내로 47 (초동, 명보극장)",37.56470499292794,126.99321328575188,"- 월~금 17:00 
- 주말/공휴일 14:00, 17:00 

※ 매달 관람시간이 상이하니, 홈페이지에서 확인바랍니다.",VIP석 7만원 / R석 6만원 / S석 5만원,"퍼포먼스,  뮤지컬점프,  을지로3가역,  마샬아츠,  JUMP, 엔터테인먼트,  명보아트홀,  점프,  넌버벌,  충무로역,  점프전용극장,  공연, 종로점프",https://hijump.ustraticket.com/,,
001732,KOP001732,ko,event,문화관광  > 공연시설,아르코(ARKO)예술극장,1981년 개관한 아르코 예술극장은 혜화역 2번 출구에 있는 공연장,"1981년 개관한 아르코 예술극장은 혜화역 2번 출구 인근에 있어 접근하기 쉽습니다. 지상 3층, 지하 2층 규모로 대극장과 소극장, 다목적 공간으로 사용 중인 스튜디오 다락, 연습실 등으로 구성되어 있습니다. 공연을 비롯해 국악, 연기, 무용에 관련한 교육프로그램을 제공하고 있습니다.",서울특별시 종로구 대학로8길 7 (동숭동),37.58118880226877,127.0029564399234,"문의시간 화요일~일요일 AM 10:00 ~ PM 07:00

※ 공연, 프로그램 따라 이용시간이 다르니 홈페이지에서 확인바람","공연에 따라 차이가 있음
사전 문의 요망","연기,  대극장, 아르코,  연습실,  국악,  소극장, 아르코예술극장, 스튜디오,  예술극장,  교육프로그램,  무용,  혜화역, 다목적공간,  공연",https://theater.arko.or.kr/home/main,,
029561,KOP029561,ko,event,문화관광  > 행사시설,aT센터,"국제적인 전시, 컨벤션과 무역 비즈니스가 이루어지는 전시, 컨벤션센터","aT센터는 국제적인 전시, 컨벤션과 무역 비즈니스가 한 곳에서 이루어지는 새로운 스타일의 전시, 컨벤션센터입니다. 최첨단 수준의 전시장과 회의장에서 다양한 형태의 전시, 회의, 세미나, 연회, 이벤트, 공연 등을 개최할 수 있으며, 동시 통역시스템, AV시스템, 냉장창고 등 최첨단 시설을 갖추고 있습니다. 교통이 편리하고 병원, 헬스클럽, 상가, 식당가, 대형주차장 등 다양한 편의시설을 갖추고 있어 시민의 문화, 휴식 공간으로도 활용되고 있습니다.","서울 서초구 강남대로 27 (양재동, AT센터)",37.46713787916633,127.0395821209417,,,"박람회,  교역전,  전시, 컨벤션, MICE, 국제회의,  회의실, aT센터,  양재시민의숲역",http://atcenter.at.or.kr/,,
024668,KOP024668,ko,event,문화관광  > 행사시설,세종대 컨벤션센터,"국제 수준의 시설로 전격 ‘원스톱’ 서비스를 제공하는 공연장,회의실, 전시장","아차산의 멋진 경관과 어린이대공원의 울창한 숲을 배경으로 현대 시설을 갖춘 세종컨벤션센터는 국제 수준의 시설로, 전문적인 고객에게 전격 ‘원스톱’ 서비스를 제공하기 위해 만들어졌습니다.","서울 광진구 능동로 209 (군자동, 세종대학교)",37.5527417982,127.0742978822,,,"어린이대공원역, 세종대학교, 아차산, 전시장, 광진구, 어린이대공원, 세종대컨벤션센터, 회의실, 공연장",http://convention.sejong.ac.kr/convention/index.do,,
024630,KOP024630,ko,event,문화관광  > 행사시설,라움,"공연, 파티, 연회, 캐슬 웨딩 등이 열리는 복합문화공간","소중한 고객을 위해 라움에서 세심하게 마련하는 사교 이벤트 라움은 서울 강남구에 위치하는데, 서울 어디에서나 쉽게 찾아올 수 있습니다. 라움은 고유한 스타일과 현대식 시설을 갖춘 연회장을 제공합니다.","서울 강남구 언주로 564 (역삼동, 라움)",37.5083895616,127.0397758078,,,"언주역,  공연, 호텔웨딩,  컨벤션,  웨딩홀,  연회장,  강남예식장,  역삼동, 라움,  소셜베뉴",http://www.theraum.co.kr/,,
012065,KOP012065,ko,event,문화관광  > 행사시설,더클래스 청담,"하우스 웨딩, 기업행사, 브라이덜샤워, 돌잔치, 회갑연 등을를 위한 공간","더클래스 청담은 하우스 웨딩을 비롯해 기업행사, 브라이덜샤워, 돌잔치, 회갑연, 칠순잔치를 즐길 수 있는 복합문화공간입니다. 또한, 플라워숍, 카페, 이탈리아식 파인다이닝도 마련돼 있습니다. 자연 친화적인 인테리어가 특징인 곳으로 전문 웨딩디렉터의 맞춤형 상담도 제공합니다.",서울 강남구 압구정로60길 17-5 (청담동),37.5261492718,127.0422786002,10:00~22:00,,"레스토랑,  잔치,  스몰웨딩,  서울행사,  강남웨딩홀,  카페,  서울웨딩홀,  하우스웨딩,  더클래스청담, 더클래스,  청담웨딩홀, 청담동",http://www.theclasscheongdam.com/,,
000858,KOP000858,ko,event,축제/공연/행사,사직대제 봉행,조상에게 제사를 지내고 땅과 곡식의 신에게 백성이 편안하게 살 수 있도록 풍요를 기원,"나라의 평안과 풍년을 기원하는 조선시대의 국가 제례(祭禮)인 사직대제(社稷大祭)가 서울도심에서 재현됩니다. 사직대제(社稷大祭)는 조선시대 왕과 문무백관이 모두 참여해 토지를 관장하는 사신(社神)과 오곡을 주관하는 직신(稷神)에게 직접 제향을 올리며 국태민안과 풍년을 기원하던 전통 제례의식으로, 2000년 10월에 중요무형문화재 제111호로 지정된 소중한 문화유산입니다. 오랫동안 농업을 생활 기반으로 삼았던 우리 민족에게 땅과 곡식은 나라를 지탱하는 근본이었습니다. 나라는 농업을 생활기반으로 삼았던 백성들의 평안을 기원하며 사직대제를 봉행했습니다. 일제의 강압으로 순종2년(1908년)에 폐지됐던 사직대제는 지난 1988년 원형대로 복원된 이래 (사)전주이씨대동종약원 사직대제보존회의 주관으로 해마다 봉행되고 있습니다. 덕수궁을 출발해 광화문을 거쳐 약 50분간 이동해 사직단에 도착합니다.",서울 종로구 사직로 89,37.5763058372,126.9686195967,매년 9월 4째주 토요일 12:00,,"제례, 사직단, 사직대제, 사직공원",http://www.rfo.co.kr/sajik.htm,,
008616,KOP008616,ko,event,축제/공연/행사,서울와우북페스티벌,책을 매개로 한 다양한 문화예술을 경험할 수 있는 지역 기반 문화예술축제,"책을 매개로 한 다양한 문화예술을 경험할 수 있는 지역 기반 문화예술축제로, 시민들에게 책의 가치를 조명해 온 서울시 대표축제 중 하나입니다. 매년 10월 이틀 정도 개최하므로 와우컬쳐랩 홈페이지를 참고하세요.",서울특별시 마포구 양화로 72 효성해링턴타워 지하1층,37.552517901555234,126.92499163937065,11:00~20:00(프로그램 별 상이),,"출판사, 와우북페스티벌, 홍대, 책",https://wowlab.or.kr/wowbook-festival/,,
