place_key,source_cid,lang,kind,category,name,summary,description,road_address,latitude,longitude,hours,fee,tags,homepage_url,start_date,end_date
000067,ENP000067,en,attraction,Shopping > Shopping Malls & Outlets,Myeongdong,"Myeongdong is Seoul's shopping mecca and is a must-see for tourists, but it is not just a shopping destination; it's a hub of commerce, banking, and culture.","Myeongdong is Seoul’s shopping mecca and is a must-see for tourists, but it is not just a shopping destination; Myeongdong is also a hub of commerce, banking and culture with a daytime population of 1.5-2 million. For shoppers there is a mixture of street stalls and retail outlets selling everything from high fashion to casual attire, as well as many Korean cosmetics stores offering high-quality products at competitive prices. Myeongdong is very popular with international visitors and fills with Japanese and Chinese tourists during the holiday period known as “Golden Week” which takes place in spring and is called golden week due to the week-long holiday period that takes place in Japan and China. Part of Myeongdong’s popularity stems from relatively affordable prices here, especially compared to the other shopping meccas of Apgujeong-dong and Cheongdam-don g.","27, Myeong-dong 8-gil, Jung-gu, Seoul",37.56253105309045,126.98516835905474,"Open daily
(Hours vary by store)",,"SeoulTouristSpot, KoreanCosmeticBrands, BrandProducts, SeoulTrip, SeoulStreetShopping, SeoulTravel, SeoulShopping, Myeongdong, SeoulTourism, MyeongdongStation",,,
009730,ENP009730,en,attraction,Shopping > Shopping Malls & Outlets,Myeongdong Underground Shopping Center,Myeongdong Underground Shopping Center connects Myeong-dong with City Hall through an underground passage.,"Myeongdong Underground Shopping Center connects Myeong-dong with City Hall through an underground passage. The stores at the underground shopping center offer goods and services that can be found along the streets of Myeong-dong, but as a slightly cheaper price. From nail shops to cosmetic stores, just about anything you can find on the streets above can be found here. Frequently Asked Questions about Myeongdong Underground Shopping Center What are the opening hours of Myeongdong Underground Shopping Center? The Myeongdong Underground Shopping Center is open from 09:00 to 22:00. The underground passage is open 24/7. (As of 2025) What is the nearest subway station to the Myeongdong Underground Shopping Center? The nearest subway station to the Myeongdong Underground Shopping Center is Euljiro 1-ga Station (Subway Line 2). What facilities is the Myeongdong Underground Shopping Center connected to? The Myeongdong Underground Shopping Center is connected to the Lotte Young Plaza, Lotte Department Store Avenuel, Noon Square, Ibis Ambassador Hotel, and the Sogong Underground Shopping Center.","72, Namdaemun-ro, Jung-gu, Seoul",37.5635641593204,126.982090184082,"Daily 09:00 - 22:00 KST
(Exits 12-15 open 24 hours)",,"LotteYoungPlaza, Accessories, MyeongdongUndergroundShoppingCenter, SeoulTourism, SeoulTrip, Myeongdong, UndergroundArcade, SeoulShopping, Retail, SeoulTravel, SouvenirShop",https://sisul.or.kr/gha/store/info.do?key=2309210001&sc_mallSn=14,,
009721,ENP009721,en,attraction,Shopping > Shopping Malls & Outlets,Nagwon Instrument Arcade,"Wind instruments, string instruments, percussion, pianos, electric instruments, amps, speakers, karaoke machines, audio equipment, and other music equipment can be found there.","Nagwon Instrument Arcade has traditionally been Korea's largest collection of music stores and is very close to Insa-dong. The second and third floors of the Nagwon building has a few hundred music stores clustered together. Wind instruments, string instruments, percussion, pianos, electric instruments, amps, speakers, karaoke machines, audio equipment, and other music equipment can be found there. Countless people are there to sell or repair instruments for beginners and experts alike. Built in 1968, the Nagwon building is a uniquely constructed pillar based complex. On the first floor, there are hundreds of pillars with a four lane road going through them and a market below. Above the shopping area, there are apartments. On the fourth floor, there's a theater that used to premiere films and was called the 'Hollywood Theater'. Now, it has turned into the 'Seoul Art Cinema' and 'dance musical private theater' which play 'Silver Theater' films for senior citizens, independent films, and other specialty films. Nagwon Instrument Arcade has traditionally been Korea's largest collection of music stores and is very close to Insa-dong. The second and third floors of the Nagwon building has a few hundred music stores clustered together. Wind instruments, string instruments, percussion, pianos, electric instruments, amps, speakers, karaoke machines, audio equipment, and other music equipment can be found there. Countless people are there to sell or repair instruments for beginners and experts alike. Built in 1968, the Nagwon building is a uniquely constructed pillar based complex. On the first floor, there are hundreds of pillars with a four lane road going through them and a market below. Above the shopping area, there are apartments. On the fourth floor, there's a theater that used to premiere films and was called the 'Hollywood Theater'. Now, it has turned into the 'Seoul Art Cinema' and 'dance musical private theater' which play 'Silver Theater' films for senior citizens, independent films, and other specialty films. Frequently Asked Questions about Nagwon Instrument Arcade What are the opening hours of the Nakwon Music Mall? The Nakwon Music Mall opening hours are as follows. Holiday closures during Lunar New Year's Day, Chuseok, and summer holidays will be announced on the website. (As of 2025) • Weekdays and Saturdays : 09:30-19:00 KST • Sunday : Some stores open I am curious about the Nakwon Music Mall’s parking information. Customers who visit Nakwon Music Mall can use the parking lots below. After parking your car, get your parking ticket. You can get 1-hour of free parking with the purchase of an instrument. • Orakai Insadong Suites Building Parking Lot • Nakwon First Parking Lot (1st floor of the building) What is the nearest subway station to the Nakwon Music Mall? The nearest subway station to Nakwon Music Mall is Jongno 3-ga Station (Subway Lines 1, 3, and 5).","428, Samil-daero, Jongno-gu, Seoul",37.57256664335462,126.9877855432065,"Weekdays, Saturday10:00~19:30(KST)
Some stores open on Sunday",,"SeoulTouristSpot, ShoppingMall, SeoulTrip, NagwonInstrumentArcade, SeoulTravel, InstrumentRepair, Jongno, Music, Nakwon, Insadong, ShoppingStreet, SeoulTourism, MusicalInstruments",https://enakwon.com/new/index.html,,
009672,ENP009672,en,attraction,Shopping > Shopping Malls & Outlets,Yongsan Electronics Market,"Located near Yongsan Station, Yongsan Electronics Market is Korea's largest electronics market.","Located near Yongsan Station, Yongsan Electronics Market is Korea's largest electronics market. Established in 1987, the market sells a variety of electronic goods such as computers, imported electronics, lighting fixtures and home appliances. Many foreign nationals visit the market to browse for goods.","134, Cheongpa-ro, Yongsan-gu, Seoul",37.5333383163,126.9659403524,"* Weekdays 09:00 - 20:00 KST
* Weekends 09:00 - 18:00 KST",,"Electronics, Yongsan, YongsanElectronicsMarket, Technology, Market, Shopping",,,
002231,ENP002231,en,attraction,Shopping > Shopping Malls & Outlets,Techno Mart,Techno Mart is a sprawling electronics shopping center with each floor offering a different theme for shoppers to enjoy.,"Techno Mart is a sprawling electronics shopping center with each floor offering a different theme for shoppers to enjoy. Shoppers can browse and purchase from a wide range of lifestyle and leisure items as well as home appliances and high tech IT equipment. There are two branches; one in Sindorim and one in Gangbyeon. Both branches are easily accessible by public transportation and they are connected to subway stations via underground passages. The Gangbyeon branch is known to be the biggest electronics depot in Korea. Frequently Asked Questions about Techno Mart What facilities does Techno Mart have? Techno Mart has a movie theater, wedding hall, mart, etc. Please refer to each branch's website for detailed store information. Gangbyeon Techno Mart Store Guide Shindorim Technomart Store Guide What are Techno Mart's business hours? Techno Mart’s business hours are as follows. (As of 2025) • Gangbyeon Branch : 10:00 ~ 20:00 KST • Sindorim Branch : Mon-Thu 10:30 ~ 21:00 KST / Fri-Sun & Holidays - 10:30 ~ 21:30 KST How much is the parking fee at Techno Mart? Techno Mart parking fees are as follows. (As of 2025) • Gangbyeon Techno Mart : Ground parking - 2,000 KRW per 30 minutes (first 30 minutes free) / Underground parking - 1,000 KRW per 30 minutes (first hour free) • Sindorim Techno Mart : 1,500 KRW per 30 minutes (first 30 minutes free)","Gangbyeon Branch: 85, Gwangnaru-ro 56-gil, Gwangjin-gu, Seoul",37.5357263479,127.0956922769,"• Gangbyeon Branch : 10:00 ~ 20:00 KST
• Sindorim Branch : Mon-Thu 10:30 ~ 21:00 KST / Fri-Sun & Holidays - 10:30 ~ 21:30 KST",,"Shopping, Appliances, Electronics, Gangbyeon, GangbyeonStation, CGV, Sindorim, SeoulShopping, TechnoMart, ShoppingComplex, Entertainment",http://www.tm21.com,,
001811,ENP001811,en,attraction,Shopping > Shopping Malls & Outlets,Munjeong-dong Rodeo Street,The street is packed with home and foreign brand-name stores targeting all ages from teenagers to the older generations and offering good quality products at very moderate prices.,"Located at subway line 8 Munjeong station, Munjeong-dong Rodeo Street is considered to be Korea's first outlet shopping district. The street began when shops selling off excess clothing stock opened here one by one. After walking about 500 meters from exit 1 of Munjeong Station, a cowboy statue first welcomes visitors. From here, the 2.5 kilometers of Munjeong-dong Rodeo Street begin, also known as the first fashion avenue. Both sides of the street are full with over 200 brand-name shops, making it easy to browse several famous brands at once. Always popular with shoppers are the 100 individual shops, as well as the multi-fashion malls such as Modes, Dump etc. or the outlet shops such as Cheil Industries Inc. and LG Fashion. When you start to feel tired from shopping, Zelkova Park, situated just behind Munjeong-dong Office is the perfect place to take a rest. The park has a 600-year-old zelkova tree and provides refreshing rest areas. There are many restaurants, cafes, amusement arcades, food courts etc. located nearby, providing lots of interesting things to see, do and eat. As the nation's oldest outlet street, various festivals and cultural events are frequently held on Munjeong-dong Rodeo Street.","10, Dongnam-ro 4-gil, Songpa-gu, Seoul",37.489418,127.1222734,Open daily,,"MunjeongdongRodeoStreet, SeoulTravel, SeoulTourism, Outlets, Munjeongdong, ShoppingStreet, SeoulTrip, SeoulShopping, ShoppingDistrict",https://rodeo1.co.kr/,,
002270,ENP002270,en,attraction,Shopping > Shopping Malls & Outlets,Garibong Rodeo,"Garibong Rodeo is one of Seoul’s largest fashion towns, featuring a wide variety of goods from children’s wear and women’s fashions, to menswear and sports equipment.","Garibong Rodeo is one of Seoul’s largest fashion towns, featuring a wide variety of goods from children’s wear and women’s fashions, to menswear and sports equipment. The discount rates that the town offers range from 20 to 80 percent depending on brands. The fashion town has become increasingly popular in Seoul through word-of-mouth recommendation, and a number of outlets are now concentrated here. The town is also becoming a popular attraction for overseas tourists as well. One of Garibong Rodeo’s strong points is that it features many mega outlets. The well-organized ambience of the stores and friendly attitude of staff are as good as those in big-name department stores. The town also offers various facilities for shoppers’ convenience, including plentiful parking, supermarkets, a large bookstore and restaurants .In addition to outlet malls, there are various brand stores lining the street, so shoppers can choose the particular brands they wish to purchase.","Gasan-dong, Geumcheon-gu, Seoul",37.477177,126.883436,Daily 10:30 - 21:00,,"GaribongRodeo, SeoulTourism, Gasan, GasanDigitalComplexStation, ShoppingDistrict, SeoulTouristSpot, ShoppingStreet, Shopping, Outlet, OutletStores, SeoulShopping",,,
009621,ENP009621,en,attraction,Shopping > Shopping Malls & Outlets,Mokdong Rodeo Street,Mokdong Rodeo Street features fashion outlets which offer a wide range of well-known brands at discounted prices throughout the year.,"Mokdong Rodeo Street features fashion outlets which offer a wide range of well-known brands at discounted prices throughout the year. The street is easily accessible as it is situated close to Mokdong Station, Subway Line 5. Since it was formed in 1994, the reputation of Mokdong Rodeo Street has as a fashion and cultural district has steadily grown. It is also a popular shopping destination for overseas tourists as they can purchase high-quality brands at discounted prices. Situated in the middle of Mokdong apartment complex, Mokdong Rodeo Street is the originator of outlet stores, but has many features that are different from other outlets. First of all, clothing stores are grouped together by category into themed streets, for example, ladies’, men’s, casual and golf wear, rather than being scattered individually. Furthermore, as most stores are located on ground level, it is the perfect place for window-shopping as you take a stroll. Everything about Rodeo Street has been designed with the shoppers’ convenience in mind.","Mokdong-ro 25-gil, Yangcheon-gu, Seoul",37.528073,126.861572,"Open daily
(Hours vary by store)",,"Fashion, SeoulTravel, MokdongRodeoStreet, Outlets, Mokdong, ShoppingMall, SeoulTouristSpot, SeoulTrip, ShoppingStreet, ShoppingDistrict",,,
038195,ENP038195,en,attraction,Shopping > Traditional Markets,Seoul Central Market,"Seoul Central Market, one of the many traditional markets in Seoul, is one of the three largest markets in Korea since the Korean War.","Seoul Central Market, one of the many traditional markets in Seoul, is one of the three largest markets in Korea since the Korean War. Even today, it is a place loved by many, along with the nearby Dongmyo Shrine, because of its wide variety of food and attractions. The market’s nostalgic alleys are filled with delicious options such as fresh seafood, banchan dishes, and snacks such as sweet breads.","36, Toegye-ro 85-gil, Jung-gu, Seoul",37.5673826454782,127.019763220778,Daily 07:00 - 24:00 (KST),,"OldSceneryOfSeoul, SeoulCentralMarket, OldAlleysInSeoul, SeoulMukbang, FoodTour, Tteokbokki, MarketFood, NearDongmyo, SnackFood, SeoulMarketTour, TraditionalMarket, KoreanTraditionalMarket, Seoul, PlacesToVisitInSeoul",https://blog.naver.com/jungangmk,,
037951,ENP037951,en,attraction,Shopping > Traditional Markets,Shinheung Market,"Haebangchon Shinheung Market, which took on the name of Haebangchon Market after Korea's liberation in 1953, has been in operation for 70 years and has created a unique atmosphere for people of various nationalities and cultures to come together.","Haebangchon Shinheung Market, which took on the name of Haebangchon Market after Korea's liberation in 1953, has been in operation for 70 years and has created a unique atmosphere for people of various nationalities and cultures to come together. Haebangchon Shinheung Market is not a typical market as it provides a rather exotic atmosphere where the past and the present coexist, attracting the attention of many visitors. There are various restaurants and unique cafes not only inside the market, but also outside the market. Visitors can find chicken, sushi restaurants, Thai food, noodles, and American fusion Chinese restaurants.It is a place with lots to see and to eat!","95-9, Sinheung-ro, Yongsan-gu, Seoul",37.5453237853314,126.985085542346,Varies by store,,"PlacesToVisitInItaewon, SeoulTravel, Seoul, Haebangchon, ItaewonRestaurants, Itaewon, SeoulHotSpots, HaebangchonRestaurants, ItaewonStreetFood, SeoulRestaurants, HaebangchonNewMarket, SeoulRestaurantTour",,,
037950,ENP037950,en,attraction,Shopping > Traditional Markets,Mangwon Market,Mangwon Market is a traditional market in Seoul,"Mangwon Market, which has been around for over 40 years, is a traditional market in Seoul where visitors can fill their stomachs with delicious food at a low price. Visitors at the market should seek out Q's Dakgangjeong, which sells various kinds of chicken gangjeong, including spicy chicken gangjeong and fruit dakgangjeong, as well as Hwanginho Croquette, which sells spicy croquettes and donuts, which are famous at Mangwon Market. In addition to these options, there are many food items that are unique to Mangwon Market such as various snacks, tteokgalbi, and traditional alcohol. There are many restaurants to choose from, so it has become known as a hot spot in Mangwon-dong, which is commonly visited by many people in their 20s and 30s. Mangwon Hangang Park is also nearby, so it's recommended to pack delicious food from the market and then enjoy a picnic in the park. A paradise of cheap and varied food! Let's visit Mangwon Market.","27, Poeun-ro 6-gil, Mapo-gu, Seoul",37.5562399990477,126.905628048053,Daily 10:00-21:00 (varies by store),,"Croquette, MangwonMarket, SeoulHotSpot, Restaurant, Seoul, Yukjeon, SeoulRestaurant, Mangridangil, Tteokbokki, Mangwondong",https://mangwonkmarket-en.imweb.me/?redirect=no,,
031984,ENP031984,en,attraction,Shopping > Traditional Markets,Jeil Market,"First opened in 1970, Jeil Market is made up of about 70 stores specializing in selling clothes, household products, side dishes, and food.","First opened in 1970, Jeil Market is made up of about 70 stores specializing in selling clothes, household products, side dishes, and food. Around 10 bunsik (snack) stores can be found inside the market selling their famous flat dumplings and sundae (bloodsausages).","731, Tongil-ro, Eunpyeong-gu, Seoul",37.6106239273941,126.92946812728847,,,"TraditionalMarket, FlatDumplings, EunpyeongGuMarket, JeilMarket, MarketRestaurants, PlacesToSeeInEunpyeongGu, JeilMarketTteokbokki, FoodAlley",,,
031944,ENP031944,en,attraction,Shopping > Traditional Markets,Jeungsan Market,"Jeungsan Market is made up of 180 stores including hardware stores, restaurants, and stores selling fresh produce, dairy, and fish.","Jeungsan Market is made up of 180 stores including hardware stores, restaurants, and stores selling fresh produce, dairy, and fish. Famous for their 30 year old sundaeguk (blood sausage), this market houses about 10 different stores dedicated to this dishin its central area. In 2017, several youth projects were selected for a “Residents Participatory Budgeting Project,"" which led to opening up stores such as “Flower Tea Love Potion” and “Brothers’ Bar”, bringing back a renewed vitality to the market’s atmosphere.","12, Jeungsan-ro 3-gil, Eunpyeong-gu, Seoul",37.5814687626598,126.90505981049978,,,"Sundaeguk, JeungsanMarket, Market, Oraegage, SeoulSpecialties, SeoulMarkets, Attraction, SeungsanStation, HistoricMarket, KoreanFood",,,
029052,ENP029052,en,attraction,Shopping > Traditional Markets,Itaewon Antique Furniture Street,The first place in Korea to sell antique furniture.,"Itaewon Antique Furniture Street is the first place in Korea to sell antique furniture. Back in the 60s, American soldiers would put out their furniture and sell them on the street before they headed back home to the US, leading to the formation of Itaewon Antique Furniture Street. At the present, there's close to 100 stores selling and renting out vintage and antique furniture. After Chungmuro, it's the next most frequented place by people working in the film and advertising industry. Hosting an ""Itaewon Antique Festival"" every October and ""Weekend Flea Market"" every weekend, this street is always attracting new visitors. It's a must-visit place for those interested in walking through a medieval European-like street in Seoul.","109-1, Bogwang-ro, Yongsan-gu, Seoul",37.53259346345175,126.99442904466729,,,"Interior, ItaewonStreet, Rental, Furniture, Vintage, VintageFurniture, Itaewon, Oraegage, TeaCupSet, Antiques, History, Shopping, OldStore",http://itaewonantique.com/,,
028335,ENP028335,en,attraction,Shopping > Traditional Markets,Gongdeok Market,"Located near Gongdeok Station, Gongdeok Market is famous for their Jokbal (Pig’s Feet).","Located near Gongdeok Station, Gongdeok Market is famous for their Jokbal (Pig’s Feet). On top of many Jokbal stores, the market also has a lot of stores selling jeon (Korean Pancake) and meat as well. Jokbal Alley Jeon Alley","19, Mallijae-ro, Mapo-gu, Seoul",37.5447946981675,126.95325700317426,"Open daily 
(Hours vary by store)",,"Sundaeguk, TraditionalMarket, Jokbal, MapoMarket, LocalMarket, Jeon, Food, Meat, GongdeokMarket, JeonAlleyway, GongdeokStation",,,
028255,ENP028255,en,attraction,Shopping > Traditional Markets,Geumnam Market,Geumnam Market has existed in Geumho-dong since before the Korean War.,"Geumnam Market has existed in Geumho-dong since before the Korean War. Many parts of Geumho-dong has changed due to urban redevelopment, but Geumnam Market and the areas surrounding it has stayed the same, continuing to emit a mid-90s vibe. Like other traditional markets, this market sells jokbal (Pigs’ Feet), hot bar (Fish Cake Bar), and many other delicious snacks and food.","32, Geumhosan 2-gil, Seongdong-gu, Seoul",37.5486272547468,127.023033206363,"Open daily
(Hours vary by store)",,"Geumhodong, SeoulTourism, BackstreetTour, AlleywayTour, GeumnamMarket, StreetFood, Jokbal, TraditionalMarket, SeoulShopping, RiceCake, LocalMarket",https://blog.naver.com/kumnammarket,,
028254,ENP028254,en,attraction,Shopping > Traditional Markets,Yeonseo Market,"Out of all the markets in Eunpyeong-gu, Yeongseo Market is one of the liveliest.","Out of all the markets in Eunpyeong-gu, Yeonseo Market is one of the liveliest. Wandering around the maze-like alleyways of the market, it can be fun to explore and browse through the various stalls selling different products. The center of the market is made up of food stalls selling fish or jokbal (Pig’s Feet) so that it can be easily found by hungry shoppers.","850, Tongil-ro, Eunpyeong-gu, Seoul",37.61931880270452,126.9214449234175,Daily 08:00 - 22:00 (KST),,"YeonsinnaeStation, SeoulFood, SeoulOuting, EunpyeongguRestaurant, PlacesToVisitInSeoul, YeonseoMarket, TteokbokkiRestaurant, SeoulSights, SeoulTour, SeoulMarket, TraditionalMarketTour, MarketDate, SeoulFoodShow, SeoulFoodTour",,,
028253,ENP028253,en,attraction,Shopping > Traditional Markets,Dongnimmun Yeongcheon Market,"Dongnimmun Yeongcheon Market  not only sells a wide range of produce and ingredients from fruits to seafood, but also sells stationery and secondhand books.","Dongnimmun Yeongcheon Market, located between Seodaemun Station and Dongnimmun Station, started as a tteok (Rice Cake) alley near Seodaemun Prison in the 1960s. With its unique and diverse streets filled with kkwabaegi (Twisted Bread Stick,) tteok-bokki (Stir-fried Rice Cake,) meat, fish, vegetables, and fruits, words have spread on social media and this market has become trendy among young people.","189-1, Tongil-ro, Seodaemun-gu, Seoul, Korea (영천동, 동성건물)",37.570349534206,126.961866338275,Daily 07:00-21:00 KST,,"SeoulKkwabaegi, IndependentMunyeongcheonMarket, FoodTour, SeoulMukbang, SeoulShopping, SeodaemunRestaurant, SeoulTour, SeoulTourism, SeoulTteokbokkiRestaurant, SeoulTraditionalMarket, SeoulFood, FoodDate, SeoulHotPlace, SeodaemunYeongcheonMarket",,,
028252,ENP028252,en,attraction,Shopping > Traditional Markets,Namseong Market,"Located between apartment buildings and a subway station, Namseong Market is a place that attracts many people even on the weekdays.","Located between apartment buildings and a subway station, Namseong Market is a place that attracts many people even on the weekdays. Rebranded as Namseong “Four Season” Market, the spring zone sells industrial products, the summer zone sells produce like fruits, vegetables, and meat, the autumn zone sells street food and snacks, and the winter zone sells hearty food with warm, delicious broth.","47, Dongjak-daero 29-gil, Dongjak-gu, Seoul",37.4883422033013,126.979388549347,"Open daily
(Hours vary by store)",,"NamseongMarket, SeoulTourism, Food, Isu, ChongshinUniversityStation, TraditionalMarket, NamseongFourSeasonMarket, SeoulShopping, Market, IsuStation, LocalMarket",,,
028251,ENP028251,en,attraction,Shopping > Traditional Markets,Daerim Jungang Market,"Appearing as a setting for the movie “The Outlaws”, Daerim Jungang Market is well known Chinatown inside Seoul.","Appearing as a setting for the movie “The Outlaws,” Daerim Jungang Market is well known Chinatown inside Seoul. Although it appeared as a dangerous and shady place in the movie, the actual atmosphere of this place is much brighter and friendlier. Walking through this market amidst the street vendors selling dumplings, Yeonbeon (sausage) sundae, and many other exotic Chinese food will make you feel as if you took a short trip to China.","26-1, Dorimcheon-ro 11-gil, Yeongdeungpo-gu, Seoul",37.49205147348498,126.8982889417282,Daily 09:00~20:00,,"ForeignAtmosphereInSeoul, SeoulFood, SeoulTraditionalMarket, DaerimJungangMarket, Marathon, SeoulUniqueDate, TraditionalMarket, SeoulOuting, ChineseFood, SeoulFilmLocations, ChinaTown, Seoul, SeoulAttractions",https://blog.naver.com/daerimmk,,
026965,ENP026965,en,attraction,Shopping > Traditional Markets,Garak Mall,"Garak Mall, formerly known as Garak Market, is a huge modernized market offering a wide range of agricultural products and experience.","Garak Mall, formerly known as Garak Market, is a huge modernized market offering a wide range of agricultural products and experience. Selling fresh fruit, vegetables, meat, dairy, seafood, and kitchen products in its ""Sale Zone"" and offering various experience programs about Korean food in its 5 different ""Theme Zone"", Garak Mall also has available a library, cooking studio, convention center, restaurants, hospital, bank, and more under its “Task Zone”, offering visitors a new kind of convenient shopping experience.","932, Yangjae-daero, Songpa-gu, Seoul",37.4964665231,127.11345519,24hrs,,"Restaurant, FreshProduce, TasteSampling, GarakMall, WholesaleAgriculturalMarket, KoreanFood, GarakMarkettation, Garakdong, FoodExperienceProgram",https://www.garak.co.kr/homepage/M0000069/content/view.do,,
026964,ENP026964,en,attraction,Shopping > Traditional Markets,Pyounghwa (Pyeonghwa) Market,"Boasting of having 56 years of tradition and history, Pyounghwa (Pyeonghwa) Market is the biggest wholesale clothing market in Korea.","Boasting of having 56 years of tradition and history, Pyounghwa (Pyeonghwa) Market is the biggest wholesale clothing market in Korea. The 3-story market is made up of 2,070 shops and stores. On the first floor, visitors can also find several secondhand bookstores. An unusual aspect to take note of is the houror operation here. Because it’s a wholesale market, the main customer base ismostly made up of the merchants inside the market. So that they can displaytheir bought goods the next morning, the market is mainly open during nighttimehours.","274, Cheonggyecheon-ro, Jung-gu, Seoul",37.5694261322,127.0080458655,KST 22:00 - 18:00,,"DongdaemunHistory&CultureParkStation, Clothing, PyeonghwaMarket, Apparel, Dongdaemun, PyounghwaMarket, WholesaleMarket, DongdaemunFashionStreet, Clothes, SeoulShopping, DongdaemunStation, CheonggyecheonStream",http://www.pyounghwa.com/,,
025931,ENP025931,en,attraction,Shopping > Traditional Markets,The store from Tong-in,A Korea's representative art gallery of antiques,"The oldest gallery specializing in antique art in Insadong, it was founded in 1924 as an antique art store representing Korea and became the backbone of culture and art during the turbulent times. The Tongin Gallery is located inside the Tongin Store and has become the center of Insadong as a complex cultural art space where ancient and contemporary art coexist. It is famous for its ancient art representing Korea and is a favorite place for world leaders. The tiger from a familiar folk tale is the representative character of Tongin Gallery.","32 Insadong-gil, Jongno-gu, Seoul",37.5735845608,126.9859223485,"Tue-Sat 10:30~18:30, Sun 12:00~17:00 KST",,"Ancient Art,  Crafts,  Modern Crafts,  Traditional Crafts,  Pottery Crafts,  Hanji Crafts,  Lacquerware Crafts,  Gallery,  Art Museum, OraeGage, Insadong",https://tonginstore.net/,,
001600,ENP001600,en,attraction,Shopping > Traditional Markets,Seoul Folk Flea Market,Korea’s largest flea market. Shop owners sell the second-hand goods which they gathered with efforts from everywhere.,"Seoul Folk Flea Market is the largest flea market in Korea. The market sells typical Korean items, everyday goods, souvenirs, traditional goods and traditional food, allowing visitors to enjoy shopping and eating all under one roof. These days, the market has become one of the city's main attractions among local people as well as overseas visitors. Seoul Folk Flea Market is filled with Korean traditional goods and foods that reflect the simpler lifestyle of Koreans in times past. The market opened in April 2008 and is a place alive with typical Korean folk items, souvenirs, traditional food and everyday goods that reveal the lifestyle of Koreans in times past. The market holds performances of ""Pungmulpae"" (pungmul band, traditional Korean percussion band) all year round. Regional specialties and traditional and modern crafts are also bought and sold here. In this two-story building, everyday miscellaneous goods, antiques and clothing are found on the first floor, and restaurants are situated on the second floor. Seoul Folk Flea Market is divided into seven zones; red, orange, yellow, green, blue, indigo and violet, the colors of rainbow. The red zone is a food court. The orange zone is for regional specialties such as squid from Ulleungdo Island, traditional crafts like crockery, and bits and bobs such as smoking pipes etc. The yellow zone deals with secondhand vintage goods, such as typewriters, telephones etc. The green zone is for antiques, such as traditional antique furniture and art. The blue zone sells fashion accessories and the indigo zone sells clothing, paintings, calligraphy, hanji (traditional handmade Korean paper) and so on. Finally, the violet zone displays and sells miscellaneous goods, electronics, tools etc. The market has many rare goods that cannot easily be found elsewhere.","21, Cheonho-daero 4-gil, Dongdaemun-gu, Seoul",37.57271408662927,127.02550157920514,"Daily 10:00 - 19:00 
Restaurant, Daily 10:00 - 22:00",,"SeoulSummerDestinations, SeoulAutumn, SeoulFleaMarket, RecommendedTouristDestinations, SeoulTour, NearCheonggyecheonStream, SeoulSouvenirs, SeoulTravel, ShoppingTour, SeoulTraditionalCultureExperience, MarketDate, SeoulFolkFleaMarket, DongdaemunAttractions",http://www.pungmul.or.kr/index.html,,
001356,ENP001356,en,attraction,Shopping > Traditional Markets,Seoul Yangnyeong Market,Seoul Yangnyeong Market is one of the most famous oriental medicine markets in Korea. The market slowly started to establish itself in the late 1960s when small medicinal herbs stores started opening one by one.,"Seoul Yangnyeong Market is one of the most famous oriental medicine markets in Korea. The market slowly started to establish itself in the late 1960s when small medicinal herbs stores started opening one by one. Today, the market has grown to become the nation's largest oriental medicine market, and 70 percent of the oriental medicine traded in Korea goes through here. Because the market is able to minimize distribution costs, the medicinal herbs sold here cost around 30 percent cheaper than elsewhere. When you enter Seoul Yangnyeong Market, you are immediately struck by the unique fragrances of oriental medicine. All Korean medicinal herbs can be found here including several types of ginseng, dates, milk vetch roots, as well as a variety of herbal medicine preparations for maintaining good health. More than 800 oriental medicine shops and clinics are located in this area. Seoul Yangnyeong Market is one of the most famous oriental medicine markets in Korea. The market slowly started to establish itself in the late 1960s when small medicinal herbs stores started opening one by one. Today, the market has grown to become the nation's largest oriental medicine market, and 70 percent of the oriental medicine traded in Korea goes through here. Because the market is able to minimize distribution costs, the medicinal herbs sold here cost around 30 percent cheaper than elsewhere. Frequently Asked Questions about Seoul Yangnyeong Market What is the nearest station to Seoul Yangnyeong Market? The nearest subway station to Seoul Yangnyeong Market is Jegi-dong Station (Subway Line 1). What are the Seoul Yangnyeong Market opening hours? The Seoul Yangnyeong Market is open from 09:00 to 18:00. (As of 2025) I am curious about the Seoul Yangnyeong Market's parking information. The 'City of Yangnyeong Public Parking Lot' in Seoul Yangnyeong Market costs 500 KRW per 10 minutes. (As of 2025)","10, Yangnyeongjungang-ro, Dongdaemun-gu, Seoul",37.57910808464868,127.03706015058825,"Daily 09:00 - 18:00 *Closed Sundays* (KST)
(Hours vary by store)",,"SeoulShopping, RecommendedTouristAttractions, SeoulTour, SeoulTraditionalMarket, SeoulHerbalMedicineMarket, OrientalMedicineMuseum, FamiliesWithChildren, Health, SeoulYangnyeongMarket, SeoulMarketTour, OrientalMedicine, HerbalMedicine, SeoulAttractions",https://seoulyak.com/,,
